PoroId,McmId,SypId
1649310,760768,7807343
1649262,760770,7805483
1649268,760771,7805563
1649274,760772,7805533
1649278,760773,7805543
1649288,760774,7805568
1649300,760775,7805578
1649322,760776,7805588
1649330,760777,7805598
1649346,760778,7805608
1649350,760779,7805618
1649370,760780,7805633
1649374,760781,7805643
1649378,760782,7805653
1649430,760783,7805658
1649432,760784,7805673
1649458,760785,7805678
1649466,760786,7805698
1649472,760787,7805733
1649482,760788,7805728
1649490,760789,7805748
1649504,760790,7805768
1649450,760791,7805788
1649464,760792,7805798
1649516,760793,7807363
1649368,760794,7807368
1649306,760795,7807373
1649508,760796,7807378
1649424,760797,7807383
1649518,760798,7807388
1649292,760799,7807393
1649286,760800,7807398
1649494,760801,7807403
1649304,760802,7807408
1649484,760803,7807413
1649326,760804,7807418
1649462,760805,7807423
1649266,760806,7807428
1649354,760807,7807433
1649440,760808,7807438
1649438,760809,7807443
1649422,760810,7807448
1649294,760811,7807453
1649442,760812,7807458
1649296,760813,7807463
1649308,760814,7807468
1649522,760815,7807473
1649406,760816,7807478
1649382,760817,7807483
1649366,760818,7807488
1649530,760819,7807493
1649538,760820,7807498
1649398,760821,7807503
1649390,760822,7807508
1649358,760823,7807513
1649336,760824,7807518
1649512,760825,7807523
1649480,760826,7807528
1649272,760827,7807533
1649298,760828,7807538
1649320,760829,7807543
1649328,760830,7807548
1649456,760831,7807553
1649502,760832,7807558
1649404,760833,7807563
1649364,760834,7807568
1649528,760835,7807573
1649396,760836,7807578
1649388,760837,7807583
1649478,760838,7807588
1649270,760839,7807593
1649318,760840,7807598
1649454,760841,7807603
1649500,760842,7807608
1649402,760843,7807613
1649362,760844,7807618
1649526,760845,7807623
1649394,760846,7807628
1649386,760847,7807633
1649476,760848,7807638
1649534,760645,7805743
1649284,760651,7806248
1649428,760659,7806318
1649340,760671,7806428
1649470,760681,7806523
1649410,760692,7806628
1649344,760708,7806788
1649414,760710,7806808
1649488,760714,7806843
1649498,760739,7807078
1649436,760747,7807153
1649418,760749,7807173
1649446,760751,7807188
1649316,760759,7807258
1649312,760768,7807348
1649264,760770,7805488
1649276,760772,7805538
1649280,760773,7805548
1649290,760774,7805573
1649302,760775,7805583
1649324,760776,7805593
1649332,760777,7805603
1649348,760778,7805613
1649352,760779,7805623
1649372,760780,7805638
1649376,760781,7805648
1649460,760785,7805683
1649468,760786,7805703
1649492,760789,7805753
1649506,760790,7805773
1649452,760791,7805793
253424,499860,4592673
1717478,499880,4592760
1717480,499895,4579263
1717482,499905,4592795
253426,499920,4592825
1717484,499925,4592830
1717486,499930,4592835
1665174,499935,4579253
1707154,499940,4579258
1717488,499955,4592860
1667231,499960,4592870
1717490,499965,4592875
1717492,499970,4592880
1717494,499985,4592905
1667545,499990,4579268
1717496,499995,4592915
1717498,500005,4592935
1717500,500015,4592955
1717502,500040,4593075
1717504,500065,4593125
1665150,500090,4593175
253328,500100,4593190
1711554,500105,4593200
1711573,500110,4593210
1717506,500135,4593260
1717508,500165,4593320
1722344,500170,4593330
1722346,500175,4593340
1666971,500200,4593380
1707152,500205,4593385
253354,500210,4593390
1717510,500215,4593395
1717512,500220,4593400
1717516,500230,4593410
1717518,500235,4593415
1717520,500240,4593420
1717522,500245,4593425
1717524,500250,4593430
1717526,500255,4593435
219425,427231,4283831
1717528,436209,4335917
1717530,436219,4335939
219453,436224,4335953
1717534,427196,4336010
1717536,436264,4336060
1717538,436284,4336100
219645,427181,4283836
1717540,427226,4336195
1717542,436329,4336205
1717544,436334,4336215
1717546,436349,4336245
1717548,436359,4336286
1717550,436394,4336356
1717554,427216,4336431
1717556,436444,4336471
1717558,436454,4336491
1717560,436464,4336511
1717562,436504,4336601
1717564,436509,4336611
1717566,436519,4336631
1667551,436524,4336641
219533,436529,4336661
1717568,436534,4336716
1717570,436549,4336761
1717572,436564,4336791
1717574,436574,4336811
219491,427221,4283861
1717576,436614,4336901
219581,427201,4283866
1717578,436649,4336966
1717580,436664,4336996
1717582,436684,4337041
1717584,436689,4337051
219619,433944,4337066
1717588,701502,4337096
1717590,436719,4337126
1717592,436729,4337146
1717594,436784,4337256
1717596,436794,4337276
1667189,427176,4283876
1699476,427171,4283881
1717598,436799,4337321
1665251,436804,4337331
1717600,427236,4283886
1710228,436814,4337366
1717602,436829,4337401
1717604,436834,4337411
1717606,436839,4337421
1668505,436869,4337491
1711548,436874,4337501
1711559,436884,4337536
1711567,436899,4337566
1711571,436909,4337586
1711716,436929,4337626
1711723,436934,4337636
1717610,436939,4337646
1710226,436949,4337681
1710224,436954,4337696
1708057,436979,4337746
1717614,436984,4337756
1701262,436989,4337776
1722392,437009,4337821
219455,437029,4336701
1667168,437034,4336921
1672932,437039,4336521
1667182,437049,4336776
1667045,437059,4337061
219663,437074,4337296
1717616,437079,4337336
219449,437084,4337496
1717618,437094,4337656
219631,437099,4337841
219511,437104,4336526
1717620,437109,4336666
219621,437114,4337071
1717622,437119,4337341
219521,437129,4337661
219571,437134,4337771
1717626,437139,4337846
219659,437144,4337291
219665,437149,4337301
219575,439518,4337786
1708192,412849,4254509
1710860,412854,4254514
1710358,412859,4254524
1694163,412869,4254544
1711223,412874,4254549
1710381,412884,4254579
1710221,412889,4254589
1710919,412894,4254599
1694454,370767,4529805
1710216,370769,4529815
1703415,370770,3979168
1717628,370771,4529820
1728961,370626,4529825
1710337,370773,3979194
1710910,370774,4529835
1710913,370628,4529840
1717630,370775,3979224
1710916,370776,4529845
1694339,370778,4529855
1717632,370779,3979249
1710286,370780,4529860
1710575,366769,3912943
1711149,366770,3912948
1700679,366771,3912938
1710187,366773,3912958
1710509,366774,3912963
1711119,366775,3912968
1710369,366776,3912973
1710347,366777,3912978
1708175,366778,3912983
1726915,301846,3544997
208564,449203,4265560
1710282,295137,5681931
1710269,295138,5681936
1708098,295139,5681941
1710265,295141,5681951
1710191,295143,5681961
1710273,295145,5681971
1710396,295147,5681981
1710304,295148,5681991
1712978,288421,3083629
1710250,288404,3083634
1717638,288447,3083669
1717640,288449,3083689
1717642,288451,3083709
1707192,288405,3083724
1717644,288406,3083729
1717646,288453,3083734
1717648,288455,3083749
1710313,288457,3083769
1717650,288458,3083774
1717652,288463,3083819
1717654,288408,3083829
1710205,288407,3083834
1717656,288465,3083854
1717658,288466,3083864
1710262,288467,3083869
1710334,288473,3083949
1717660,288474,3083939
1717662,288475,3083954
1717664,288477,3083969
1717666,288480,3083999
1717668,288483,3084029
1712982,288484,3084039
1717670,288485,3084044
1717672,288486,3084054
1717674,288494,3084134
1717676,288495,3084144
1717678,288496,3084154
1730292,288499,3084194
1710248,288500,3084214
1710246,288501,3084224
1710277,288506,3084284
1710927,293320,3040358
1711230,293322,3040323
1717680,282513,2828679
1717682,282516,2828694
1717684,282517,2828699
1717686,282519,2828709
1717688,282522,2828724
1717690,282525,2828739
1717692,282526,2828744
1717694,282532,2828774
1710279,281653,3040244
1708103,281655,3040254
1708122,281658,3040269
1700673,281659,3040274
1710194,281660,3040279
1710704,281663,3040294
1710717,281664,3040299
1667590,371596,1190476
1667522,371597,1194180
1728529,289714,3255829
120348,290109,5486044
121601,290110,5486039
1731603,295192,5248313
1731601,295193,5248308
1717696,281001,1264657
1717698,281002,1264662
1717700,281003,1264642
1717702,281004,1264647
1717704,281005,1264652
1717706,281006,1264637
1710197,281007,1264722
1717708,281008,1264717
1694192,281009,1264702
1717710,281010,1264707
1717712,281011,1264712
1717714,281012,1264627
1717716,281013,1264632
1717718,281014,1264682
1717720,281015,1264687
1717722,281016,1264692
1710345,281017,1264667
1710322,281018,1264672
1717724,281019,1264677
1717726,281020,1264727
1717728,281021,1264697
1710385,281791,3040134
1710230,281793,3040139
1710208,281794,3040144
1710316,281795,3040149
1710199,281797,3040159
1710258,281798,3040164
1694115,281799,3040169
1711370,281800,3040174
110101,279909,4687046
1717730,279640,1240935
1717732,279633,1241285
1717734,279637,1241185
1717736,279641,1240955
1717738,279634,1241335
1717740,279638,1241130
1717742,279642,1241075
1717744,279635,1241350
1717746,279639,1240920
1717748,279643,1241025
1717750,279636,1241415
1695379,279644,1240868
1696096,279645,1240915
1717752,279646,1240930
1717754,279647,1240965
1695264,279648,1241000
1695619,279649,1241020
1717756,279650,1241035
1717758,279651,1241055
1695898,279652,1241070
1695943,279653,1241085
1713054,279654,1241105
1717760,279655,1241125
1717762,279656,1241140
1717764,279657,1241170
1711718,279658,1241180
1696645,279659,1241210
1696333,279660,4529875
1717766,279661,1241270
1696485,279662,1241280
1697368,279663,1241345
1697872,279664,1241400
1717768,279665,1241455
1717770,279666,1189515
1717772,279667,1190338
1695212,279668,1191391
1717774,279669,1191835
1717776,279670,1193265
1717778,279671,1193488
1717780,279672,1193563
1717782,279673,1194004
1717784,279674,1195212
1717786,279675,1195288
1712148,279676,1195361
1717788,279677,1195723
1717790,279678,1196078
1717792,279679,1196101
1717794,279680,1196225
1717796,279681,1196534
1717798,279682,1196677
1695686,278972,1242630
1695735,278973,1242650
1695789,278974,1242670
1695385,278975,1242725
1712157,278976,1242925
1695891,278977,1242945
1695833,278978,1242995
1717800,278979,1243100
1717802,278980,1243110
1717804,278981,1243190
1697230,278982,1243210
1717806,278983,1243240
1717808,278984,1243260
1699065,278985,1243365
1717810,278986,1189513
1717812,278987,1189587
1717814,278988,1190036
1717816,278989,1190336
1717818,278990,1191331
1717820,278991,1191357
1710686,278992,1191388
1717822,278993,1191563
1717824,278994,1191834
1717826,278995,1192224
1694173,278996,1192589
1717828,278997,1192664
1712167,278998,1193262
1717830,278999,1193956
1717832,279000,1193991
1717834,279001,1194903
1717836,279002,1195332
1717838,279003,1195585
1698630,279004,1196075
1717840,279005,1196100
1717842,279006,1196533
1710236,371563,1190719
1710727,371559,1190846
1728969,279050,1194064
1726847,279070,1194189
1712419,279072,1194361
1695720,279077,1242640
1694752,279078,1242690
1696211,279079,1242790
1713348,279080,1242840
1696903,279081,1243065
1698648,279082,1243320
1707175,279083,1242955
1713342,279084,1242950
1717844,279085,1243035
1717846,279086,1243030
1717848,279095,1242930
1708091,275599,4610911
1710299,278842,3039050
1710307,278845,1192020
1710241,278851,1193373
1694430,278853,1192848
1710310,278855,1189706
1717852,278865,1247620
1717856,278862,1247670
1695738,278866,1247680
1695746,278863,1247640
1695743,278867,1247660
1695749,278871,1247700
1717860,278864,1247630
1717862,278868,1247690
1707354,278861,1247650
1707501,278873,1247795
1717864,278874,1247860
1695862,278875,1247950
1694069,278876,1247970
1717866,278877,1247995
1717868,278878,1248020
1708069,278879,1248090
1717870,278880,1248130
1717872,278881,1248180
1717874,278882,1248200
1698571,278883,1248215
1698866,278884,1248265
1717876,278885,1189439
1717878,278886,1189964
1717880,278887,1190224
1717882,278888,1191646
1717884,278889,1191647
1717886,278890,1191725
1717888,278891,1191798
1717890,278892,1191984
1717892,278893,1192796
1717894,278894,1193132
1717896,278895,1193840
1717898,278896,1193947
1711268,278897,1193990
1717900,278898,1194289
1717902,278899,1194485
1717904,278900,1194554
1717906,278901,1194574
1717908,278902,1194920
1717910,278903,1194921
1717912,278904,1195435
1694800,278943,1194063
1708094,371562,1191338
1717914,278966,1247705
1695755,278967,1247710
1695752,278968,1247715
1707157,278969,1247885
1697585,278970,1248135
1698337,278971,1248205
1695653,278692,2733763
1694741,278693,2733773
1717922,278694,2733783
1695078,278695,2733793
1695488,278696,2733803
1696633,278697,2733813
1696953,278698,2733823
1697374,278699,2733898
1717924,278700,2733833
1697474,278701,2733843
1717926,278702,2733853
1717928,278703,2733863
1698721,278704,2733873
1717930,278705,2733883
1717932,278706,1189560
1717934,278707,1189619
1717936,278708,1190037
1717938,278709,1190063
1717940,278710,1190066
1717942,278711,1190169
1717944,278712,1190265
1717946,278713,1190307
1717948,278714,1190435
1717950,278715,1190760
1717952,278716,1190822
1717954,278717,1191011
1717956,278718,1191174
1717958,278719,1191342
1717960,278720,1192129
1717962,278721,1192684
1717964,278722,1192856
1717966,278723,1192896
1717968,278724,1193231
1717970,278725,1193245
1717972,278726,1193428
1717974,278727,1193531
1717976,278728,1193562
1717978,278729,1193928
1717980,278730,1194333
1717982,278731,1194802
1717984,278732,1194828
1717986,278733,1194902
1717988,278734,1194997
1717990,278735,1195089
1717992,278736,1195398
1717994,278737,1195432
1717996,278738,1196429
1717998,278739,1196687
1710729,371548,1190889
1710723,449558,1191568
1710647,449143,1191670
1718000,278832,2734528
1694746,278833,2734533
1695321,278834,2734538
1695081,278835,2734543
1695491,278836,2734548
1697386,278837,2734553
1718002,278838,2734558
1718004,278839,2734563
1697125,278840,2734568
1698863,278841,2734573
1718018,278575,1248305
1694639,278576,1248320
1718020,278577,1248370
1695236,278578,1248415
1718022,278579,1248430
1695277,278580,1248450
1695819,278581,1248545
1694424,278582,1248585
1694493,278583,1248600
1718024,278584,1248630
1697298,278585,1248710
1697536,278586,1248730
1697757,278587,1248770
1695661,278588,1189448
1718026,278589,1189740
1718028,278590,1189968
1718030,278591,1190894
1718032,278592,1191299
1718034,278593,1191466
1718036,278594,1191577
1718038,278595,1191627
